run,cycles,instructions,cpi,sp,ra,exception_flag,label
338,820564,820636,0.99,2147501072,2147484380,0,normal
339,821064,821100,0.99,2147501072,2147484380,0,normal
340,821074,821030,1.00,2147501072,2147484380,0,normal
341,832692,833088,0.99,2147501072,2147484380,0,normal
342,977262,977784,0.99,2147501072,2147484380,0,normal
343,821578,821688,0.99,2147501072,2147484380,0,normal
344,821174,821226,0.99,2147501072,2147484380,0,normal
345,821100,821202,0.99,2147501072,2147484380,0,normal
346,834234,835976,0.99,2147501072,2147484380,0,normal
347,836212,836020,1.00,2147501072,2147484380,0,normal
348,820486,820552,0.99,2147501072,2147484380,0,normal
349,821172,821198,0.99,2147501072,2147484380,0,normal
350,820888,820932,0.99,2147501072,2147484380,0,normal
351,843794,844078,0.99,2147501072,2147484380,0,normal
352,821014,821036,0.99,2147501072,2147484380,0,normal
353,820914,821020,0.99,2147501072,2147484380,0,normal
354,820742,820772,0.99,2147501072,2147484380,0,normal
355,832574,833048,0.99,2147501072,2147484380,0,normal
356,821604,821708,0.99,2147501072,2147484380,0,normal
357,821372,821366,1.00,2147501072,2147484380,0,normal
358,820954,821004,0.99,2147501072,2147484380,0,normal
359,820822,820818,1.00,2147501072,2147484380,0,normal
360,820700,820818,0.99,2147501072,2147484380,0,normal
361,821076,821066,1.00,2147501072,2147484380,0,normal
362,823532,822774,1.00,2147501072,2147484380,0,normal
363,848670,848848,0.99,2147501072,2147484380,0,normal
364,820998,821074,0.99,2147501072,2147484380,0,normal
365,821016,821068,0.99,2147501072,2147484380,0,normal
366,821194,821098,1.00,2147501072,2147484380,0,normal
367,821018,821094,0.99,2147501072,2147484380,0,normal
368,820938,821000,0.99,2147501072,2147484380,0,normal
369,821338,821474,0.99,2147501072,2147484380,0,normal
370,886186,886478,0.99,2147501072,2147484380,0,normal
371,821344,821418,0.99,2147501072,2147484380,0,normal
372,821226,821340,0.99,2147501072,2147484380,0,normal
373,820922,821032,0.99,2147501072,2147484380,0,normal
374,836042,836428,0.99,2147501072,2147484380,0,normal
375,820498,820436,1.00,2147501072,2147484380,0,normal
376,823580,823626,0.99,2147501072,2147484380,0,normal
377,820916,820956,0.99,2147501072,2147484380,0,normal
378,836110,837958,0.99,2147501072,2147484380,0,normal
379,822444,822176,1.00,2147501072,2147484380,0,normal
380,821024,820982,1.00,2147501072,2147484380,0,normal
381,834656,835196,0.99,2147501072,2147484380,0,normal
382,820390,820464,0.99,2147501072,2147484380,0,normal
383,820910,820952,0.99,2147501072,2147484380,0,normal
384,820542,820582,0.99,2147501072,2147484380,0,normal
385,927126,927392,0.99,2147501072,2147484380,0,normal
386,852430,852634,0.99,2147501072,2147484380,0,normal
387,821358,821462,0.99,2147501072,2147484380,0,normal
388,820770,820902,0.99,2147501072,2147484380,0,normal
389,821316,821414,0.99,2147501072,2147484380,0,normal
390,929804,930250,0.99,2147501072,2147484380,0,normal
391,821598,821678,0.99,2147501072,2147484380,0,normal
392,821458,821504,0.99,2147501072,2147484380,0,normal
393,820704,820514,1.00,2147501072,2147484380,0,normal
394,821284,821324,0.99,2147501072,2147484380,0,normal
395,820652,820800,0.99,2147501072,2147484380,0,normal
396,820918,820968,0.99,2147501072,2147484380,0,normal
397,868694,869038,0.99,2147501072,2147484380,0,normal
398,884858,885466,0.99,2147501072,2147484380,0,normal
399,821180,821166,1.00,2147501072,2147484380,0,normal
400,820892,820820,1.00,2147501072,2147484380,0,normal
401,820830,820874,0.99,2147501072,2147484380,0,normal
402,832088,833040,0.99,2147501072,2147484380,0,normal
403,822108,821792,1.00,2147501072,2147484380,0,normal
404,827136,827380,0.99,2147501072,2147484380,0,normal
405,820560,820592,0.99,2147501072,2147484380,0,normal
406,821104,821102,1.00,2147501072,2147484380,0,normal
407,821040,821016,1.00,2147501072,2147484380,0,normal
408,825430,825500,0.99,2147501072,2147484380,0,normal
409,821124,821188,0.99,2147501072,2147484380,0,normal
410,821300,821324,0.99,2147501072,2147484380,0,normal
411,820678,820654,1.00,2147501072,2147484380,0,normal
412,832590,833124,0.99,2147501072,2147484380,0,normal
413,820820,820824,0.99,2147501072,2147484380,0,normal
414,821050,821158,0.99,2147501072,2147484380,0,normal
415,820868,820958,0.99,2147501072,2147484380,0,normal
416,820850,820996,0.99,2147501072,2147484380,0,normal
417,821160,821298,0.99,2147501072,2147484380,0,normal
418,820692,820738,0.99,2147501072,2147484380,0,normal
419,821024,821060,0.99,2147501072,2147484380,0,normal
420,820594,820734,0.99,2147501072,2147484380,0,normal
421,877320,876118,1.00,2147501072,2147484380,0,normal
422,860558,860520,1.00,2147501072,2147484380,0,normal
423,860284,860398,0.99,2147501072,2147484380,0,normal
424,875928,876068,0.99,2147501072,2147484380,0,normal
425,840472,840580,0.99,2147501072,2147484380,0,normal
426,842936,843546,0.99,2147501072,2147484380,0,normal
427,821186,821198,0.99,2147501072,2147484380,0,normal
