run,cycles,instructions,cpi,sp,ra,exception_flag,label
172,5191968,5191258,1.00,2147501184,2147484476,0,timing_fault
173,5126886,5126606,1.00,2147501184,2147484476,0,timing_fault
174,5093308,5093376,0.99,2147501184,2147484476,0,timing_fault
175,5057126,5057238,0.99,2147501184,2147484476,0,timing_fault
176,4956542,4956540,1.00,2147501184,2147484476,0,timing_fault
177,5035370,5035358,1.00,2147501184,2147484476,0,timing_fault
178,5070290,5070272,1.00,2147501184,2147484476,0,timing_fault
179,5099636,5099526,1.00,2147501184,2147484476,0,timing_fault
180,5067678,5067712,0.99,2147501184,2147484476,0,timing_fault
181,5068450,5068616,0.99,2147501184,2147484476,0,timing_fault
182,5068088,5068052,1.00,2147501184,2147484476,0,timing_fault
183,5067530,5067464,1.00,2147501184,2147484476,0,timing_fault
184,4954832,4954830,1.00,2147501184,2147484476,0,timing_fault
185,5053446,5055768,0.99,2147501184,2147484476,0,timing_fault
186,5719256,5723976,0.99,2147501184,2147484476,0,timing_fault
187,5156468,5156568,0.99,2147501184,2147484476,0,timing_fault
188,5071464,5071992,0.99,2147501184,2147484476,0,timing_fault
189,5077158,5080772,0.99,2147501184,2147484476,0,timing_fault
190,4951472,4951218,1.00,2147501184,2147484476,0,timing_fault
191,4951326,4951288,1.00,2147501184,2147484476,0,timing_fault
192,4950970,4950914,1.00,2147501184,2147484476,0,timing_fault
193,4951298,4951300,0.99,2147501184,2147484476,0,timing_fault
194,5045094,5049214,0.99,2147501184,2147484476,0,timing_fault
195,4958052,4957640,1.00,2147501184,2147484476,0,timing_fault
196,4950870,4950818,1.00,2147501184,2147484476,0,timing_fault
197,4955668,4955592,1.00,2147501184,2147484476,0,timing_fault
198,4948330,4948258,1.00,2147501184,2147484476,0,timing_fault
199,4950186,4950242,0.99,2147501184,2147484476,0,timing_fault
200,4949746,4949778,0.99,2147501184,2147484476,0,timing_fault
201,5100404,5103662,0.99,2147501184,2147484476,0,timing_fault
202,4987804,4981696,1.00,2147501184,2147484476,0,timing_fault
203,4947254,4950040,0.99,2147501184,2147484476,0,timing_fault
204,5049706,5049692,1.00,2147501184,2147484476,0,timing_fault
205,4951264,4951242,1.00,2147501184,2147484476,0,timing_fault
206,4952678,4952682,0.99,2147501184,2147484476,0,timing_fault
207,4992480,4996034,0.99,2147501184,2147484476,0,timing_fault
208,4955818,4955426,1.00,2147501184,2147484476,0,timing_fault
209,5095216,5097048,0.99,2147501184,2147484476,0,timing_fault
210,4948882,4948500,1.00,2147501184,2147484476,0,timing_fault
211,4944580,4944398,1.00,2147501184,2147484476,0,timing_fault
212,4949172,4949064,1.00,2147501184,2147484476,0,timing_fault
213,4957042,4957076,0.99,2147501184,2147484476,0,timing_fault
214,4948730,4948760,0.99,2147501184,2147484476,0,timing_fault
215,4949842,4949926,0.99,2147501184,2147484476,0,timing_fault
216,4949860,4949824,1.00,2147501184,2147484476,0,timing_fault
217,5555174,5558268,0.99,2147501184,2147484476,0,timing_fault
218,4949526,4949090,1.00,2147501184,2147484476,0,timing_fault
219,4980582,4980544,1.00,2147501184,2147484476,0,timing_fault
220,4951094,4951040,1.00,2147501184,2147484476,0,timing_fault
221,4950998,4950832,1.00,2147501184,2147484476,0,timing_fault
222,4949256,4949294,0.99,2147501184,2147484476,0,timing_fault
223,4953136,4952490,1.00,2147501184,2147484476,0,timing_fault
224,4948970,4949014,0.99,2147501184,2147484476,0,timing_fault
225,4979124,4979162,0.99,2147501184,2147484476,0,timing_fault
226,4948104,4948118,0.99,2147501184,2147484476,0,timing_fault
